,index,client_id,english,birth_last_year,apartment,nb_children,age,income,household_income,visit the store_last_year,premium_membership,credit_card,web_search,nb_web_search,membership_competitors,won_prize,required_financing,cash_transaction,nb_product_purchased,customer_since_when,volume_credit_card,prize_amount,volume_financing,volume_transaction,nb_electronics,interest_rate,GDP,education_cat,city_cat,job_title_cat,home_revenue_group,revenue_group,age_group
10773,17788,00945690,1,0,0,0.0,63.0,112000,120000,0,1,1,0.0,0.0,1,0,0,0,1,3.6363636363636362,15622.962962962962,1.644522417153996,0.0,0.0,1,2.7121419207100548,0.8783305225399678,high_school,San Francisco,professional,"[100k, 150k]","[100k, 150k]","[60, 70]"
10774,18268,00951050,1,0,1,0.0,56.0,78000,224000,0,1,0,0.0,0.0,0,0,1,1,2,7.2727272727272725,0.0,0.0,21668.478256956525,2970.0,0,2.7487013895180685,1.9413991728691162,doctorate_degree,Oakland,professional,"[200k, 250k]","[60k, 100k]","[50, 60]"
10775,6846,00726612,0,0,0,0.0,65.0,76000,210000,0,0,0,0.0,0.0,1,1,0,1,2,2.181818181818182,0.0,0.0,0.0,2090.0,0,3.069377490772701,0.8846154054981882,high_school,Sacramento,blue collar,"[200k, 250k]","[60k, 100k]","[60, 70]"
10776,9139,00808161,0,0,0,0.0,22.0,73000,250000,0,0,0,1.0,31.0,0,1,0,1,2,8.727272727272728,0.0,0.0,0.0,500.0,0,2.548486140983785,1.2956952750337634,college,San Francisco,blue collar,250k,"[60k, 100k]","[18, 30]"
10777,4768,00590060,1,0,0,0.0,51.0,79000,184000,0,0,0,0.0,0.0,0,0,0,1,1,7.2727272727272725,0.0,0.0,0.0,1660.0,1,2.523249383568137,0.8459872326891186,high_school,Berkeley,blue collar,"[150k, 200k]","[60k, 100k]","[50, 60]"
10778,2455,00337060,1,1,1,1.0,61.0,76000,76000,0,0,0,0.0,0.0,0,1,1,1,3,13.090909090909092,0.0,0.0,27244.565213478265,1600.0,0,2.6319615745647877,0.9041264257232119,high_school,Sonoma,white collar,"[60k, 100k]","[60k, 100k]","[60, 70]"
10779,7599,00757616,1,0,1,3.0,74.0,52000,95000,0,0,1,1.0,32.0,0,0,0,1,3,10.90909090909091,15341.85185185185,1.6149317738791422,0.0,380.0,0,3.3564467336534873,3.7238362995235,master_degree,Berkeley,professional,"[60k, 100k]","[60k, 100k]",70+
10780,21088,00977581,0,0,1,0.0,70.0,67000,126000,0,0,0,0.0,0.0,0,0,0,1,1,5.818181818181818,0.0,0.0,0.0,2550.0,1,2.688677223728418,2.223248172054931,high_school,San Francisco,white collar,"[100k, 150k]","[60k, 100k]",70+
10781,418,00033444,1,0,0,0.0,51.0,55000,84000,0,0,1,0.0,0.0,0,0,0,1,2,8.727272727272728,11704.444444444442,1.2320467836257307,0.0,2290.0,0,2.6941192551303654,2.702605301889129,college,Sacramento,white collar,"[60k, 100k]","[60k, 100k]","[50, 60]"
10782,1740,00154988,0,0,0,3.0,64.0,68000,68000,1,0,1,0.0,0.0,0,0,0,1,3,10.90909090909091,7709.259259259259,0.8115009746588694,0.0,2490.0,0,2.3107688750815383,1.3418351569551357,high_school,Redwood,professional,"[60k, 100k]","[60k, 100k]","[60, 70]"
10783,9188,00809443,1,0,0,1.0,74.0,86000,273000,0,0,1,1.0,12.0,0,1,0,1,2,7.2727272727272725,14558.148148148148,1.5324366471734892,0.0,3080.0,0,2.878873772186198,0.4722917590736289,undergradute,Sacramento,professional,250k,"[60k, 100k]",70+
10784,6255,00696126,1,0,0,0.0,55.0,65000,368000,0,0,1,1.0,12.0,0,0,0,1,1,11.636363636363637,22539.999999999996,2.372631578947368,0.0,2240.0,1,2.3850145002958794,-0.8059425934618952,undergradute,San Francisco,white collar,250k,"[60k, 100k]","[50, 60]"
10785,1409,00120601,0,0,0,0.0,54.0,75000,128000,0,0,1,1.0,45.0,0,1,0,1,2,9.454545454545455,16406.666666666664,1.727017543859649,0.0,190.0,0,2.7150178133953102,-1.1937563687610602,high_school,Oakland,professional,"[100k, 150k]","[60k, 100k]","[50, 60]"
10786,2245,00307311,0,0,1,0.0,69.0,59000,205000,0,0,0,0.0,0.0,1,1,0,1,2,8.727272727272728,0.0,0.0,0.0,1660.0,0,3.513440751961036,0.19084982022836627,doctorate_degree,San Francisco,manager,"[200k, 250k]","[60k, 100k]","[60, 70]"
10787,16172,00928231,1,0,0,0.0,28.0,71000,71000,0,1,0,1.0,25.0,0,0,0,1,1,10.90909090909091,0.0,0.0,0.0,2490.0,1,3.389461785397738,-1.3044767079188764,master_degree,Redwood,blue collar,"[60k, 100k]","[60k, 100k]","[18, 30]"
10788,14454,00907494,1,0,0,0.0,26.0,44000,63000,0,0,1,0.0,0.0,0,1,0,1,2,4.363636363636364,15461.11111111111,1.6274853801169589,0.0,2600.0,0,2.644728068435769,2.7609668869743262,high_school,San Francisco,retired,"[60k, 100k]",[60k and less],"[18, 30]"
10789,15657,00923003,1,1,1,1.0,28.0,36000,36000,0,0,0,0.0,0.0,0,0,0,1,1,7.2727272727272725,0.0,0.0,0.0,2300.0,1,2.9691528873333604,-0.21349968798326258,high_school,San Francisco,manager,[60k and less],[60k and less],"[18, 30]"
10790,2276,00312289,1,1,0,2.0,26.0,76000,76000,0,1,0,1.0,41.0,0,1,0,1,2,11.636363636363637,0.0,0.0,0.0,1540.0,0,2.728839200239576,-0.42839812613764455,doctorate_degree,Berkeley,professional,"[60k, 100k]","[60k, 100k]","[18, 30]"
10791,5442,00646274,1,0,0,0.0,55.0,13000,15000,0,1,1,0.0,0.0,1,0,0,1,1,3.6363636363636362,17173.333333333332,1.8077192982456138,0.0,3700.0,1,2.702525621643431,1.0189311642247878,high_school,Oakland,professional,[60k and less],[60k and less],"[50, 60]"
10792,11863,00868482,1,0,0,0.0,48.0,94000,96000,0,0,1,1.0,3.0,0,1,0,1,2,6.545454545454546,19328.518518518515,2.0345808966861596,0.0,1990.0,0,2.923400920240711,0.04543474466844233,master_degree,San Francisco,white collar,"[60k, 100k]","[60k, 100k]","[40, 50]"
10793,22753,00992028,1,0,0,0.0,66.0,31000,150000,0,0,1,1.0,45.0,0,0,0,1,4,5.818181818181818,22608.148148148142,2.37980506822612,0.0,1730.0,0,3.1711431543301765,0.9681691666887567,college,Redwood,unemployed,"[150k, 200k]",[60k and less],"[60, 70]"
10794,22963,00996538,0,0,0,1.0,63.0,75000,127000,1,1,0,0.0,0.0,1,1,0,0,1,12.363636363636363,0.0,0.0,0.0,0.0,1,2.931206318953044,0.33740280678340473,high_school,Sonoma,manager,"[100k, 150k]","[60k, 100k]","[60, 70]"
10795,10912,00850022,0,0,0,0.0,68.0,30000,30000,9,0,0,0.0,0.0,1,0,0,1,1,5.818181818181818,0.0,0.0,0.0,2080.0,1,2.4142212853400267,0.2764866386240088,undergradute,Oakland,professional,[60k and less],[60k and less],"[60, 70]"
10796,17130,00938585,0,1,0,1.0,35.0,77000,77000,0,0,0,0.0,0.0,0,1,0,1,2,2.181818181818182,0.0,0.0,0.0,1880.0,0,2.7818411190074364,1.2009939069765718,doctorate_degree,Sacramento,professional,"[60k, 100k]","[60k, 100k]","[30, 40]"
10797,2673,00367536,1,0,0,0.0,57.0,46000,314000,0,0,0,0.0,0.0,0,1,1,1,3,8.727272727272728,0.0,0.0,32331.521743043482,2500.0,0,2.391295889119958,-0.29887631660373926,master_degree,Oakland,manager,250k,[60k and less],"[50, 60]"
10798,10392,00837942,1,0,0,3.0,53.0,46000,154000,0,0,1,0.0,0.0,0,1,0,1,2,5.090909090909091,18894.07407407407,1.9888499025341126,0.0,2410.0,0,2.576421819689479,1.6936052219875908,high_school,Sacramento,blue collar,"[150k, 200k]",[60k and less],"[50, 60]"
10799,4945,00604968,0,1,1,1.0,47.0,99000,104000,0,0,0,0.0,0.0,0,1,0,1,2,12.363636363636363,0.0,0.0,0.0,1980.0,0,2.9806023812125093,-0.24402653836725707,college,San Francisco,manager,"[100k, 150k]","[60k, 100k]","[40, 50]"
10800,9354,00813886,0,0,0,0.0,37.0,68000,174000,0,1,0,0.0,0.0,0,0,0,1,1,7.2727272727272725,0.0,0.0,0.0,2070.0,1,3.2477067093036656,0.28235876636082524,master_degree,San Francisco,professional,"[150k, 200k]","[60k, 100k]","[30, 40]"
10801,9262,00811462,1,0,0,0.0,53.0,85000,85000,0,1,0,0.0,0.0,0,1,0,1,2,0.7272727272727273,0.0,0.0,0.0,210.0,0,2.7428662133638726,1.2965259395137014,doctorate_degree,San Francisco,white collar,"[60k, 100k]","[60k, 100k]","[50, 60]"
10802,14080,00902533,1,1,0,3.0,39.0,47000,151000,0,1,1,0.0,0.0,0,1,0,1,2,5.818181818181818,14984.074074074073,1.5772709551656918,0.0,2320.0,0,2.8904440208751154,-0.01656833642561817,college,Berkeley,retired,"[150k, 200k]",[60k and less],"[30, 40]"
10803,22004,00983862,1,1,1,2.0,27.0,53000,211000,0,0,0,1.0,36.0,0,0,0,0,5,8.0,0.0,0.0,0.0,0.0,0,2.897787503458485,-0.3054062597141455,high_school,Sacramento,manager,"[200k, 250k]","[60k, 100k]","[18, 30]"
10804,8749,00796780,1,0,1,0.0,59.0,77000,231000,0,0,1,0.0,0.0,1,1,0,1,2,7.2727272727272725,13561.48148148148,1.4275243664717348,0.0,1480.0,0,2.5630066643154463,0.8490902455640053,high_school,San Francisco,manager,"[200k, 250k]","[60k, 100k]","[50, 60]"
10805,16890,00936423,1,0,1,0.0,40.0,27000,37000,0,0,0,0.0,0.0,1,1,0,1,2,5.090909090909091,0.0,0.0,0.0,1640.0,0,2.3830071847448755,0.10994651263986309,high_school,Berkeley,professional,[60k and less],[60k and less],"[40, 50]"
10806,10907,00849920,0,0,1,0.0,39.0,42000,79000,1,0,0,0.0,0.0,0,1,0,1,2,4.363636363636364,0.0,0.0,0.0,1400.0,0,2.433942312603101,3.0188895110434943,master_degree,Oakland,unemployed,"[60k, 100k]",[60k and less],"[30, 40]"
10807,21947,00983523,1,0,1,0.0,55.0,77000,77000,0,1,0,0.0,0.0,0,1,0,1,2,10.90909090909091,0.0,0.0,0.0,2080.0,0,2.4461790788951228,-0.28000000915174306,master_degree,Sacramento,white collar,"[60k, 100k]","[60k, 100k]","[50, 60]"
10808,6814,00725258,1,0,0,0.0,31.0,66000,225000,1,0,0,1.0,10.0,1,0,0,1,1,6.545454545454546,0.0,0.0,0.0,1340.0,1,3.0252174810130867,0.0068753960221120125,high_school,San Francisco,manager,"[200k, 250k]","[60k, 100k]","[30, 40]"
10809,6137,00689832,1,0,0,0.0,65.0,73000,135000,0,0,0,0.0,0.0,1,0,0,0,1,4.363636363636364,0.0,0.0,0.0,0.0,1,2.640220323796144,0.5660401766286529,college,San Francisco,unemployed,"[100k, 150k]","[60k, 100k]","[60, 70]"
10810,193,00014963,1,0,0,0.0,60.0,45000,127000,0,0,0,0.0,0.0,0,0,1,1,2,9.454545454545455,0.0,0.0,24652.17391304348,2180.0,0,3.215155610865035,-1.377790395556564,high_school,San Francisco,white collar,"[100k, 150k]",[60k and less],"[60, 70]"
10811,9749,00824055,0,0,0,6.0,34.0,43000,43000,0,0,1,0.0,0.0,0,0,0,1,1,5.818181818181818,22028.888888888883,2.3188304093567247,0.0,1540.0,1,2.4644450164328884,1.6112511509756455,college,Sacramento,blue collar,[60k and less],[60k and less],"[30, 40]"
10812,17297,00940613,1,0,0,0.0,22.0,29000,73000,0,0,0,1.0,3.0,0,0,0,1,1,12.363636363636363,0.0,0.0,0.0,2490.0,1,2.313790899640876,-0.6828295366519853,master_degree,Sacramento,manager,"[60k, 100k]",[60k and less],"[18, 30]"
10813,269,00020156,0,0,0,4.0,67.0,57000,63000,0,1,1,0.0,0.0,0,1,0,1,2,4.363636363636364,21074.81481481481,2.2184015594541906,0.0,1930.0,0,2.6695529332030965,1.2290613490767495,doctorate_degree,Berkeley,white collar,"[60k, 100k]","[60k, 100k]","[60, 70]"
10814,2142,00298139,1,0,0,0.0,69.0,62000,90000,0,0,1,0.0,0.0,0,1,1,1,3,10.90909090909091,9770.740740740739,1.0284990253411304,26657.608691739137,1270.0,0,3.0725797864418984,-1.030993927960441,college,Redwood,manager,"[60k, 100k]","[60k, 100k]","[60, 70]"
10815,8094,00774815,1,0,1,2.0,49.0,45000,155000,0,0,1,0.0,0.0,0,0,0,1,1,8.0,11644.814814814812,1.2257699805068223,0.0,690.0,1,2.508648791972839,2.376684831171715,high_school,Sacramento,manager,"[150k, 200k]",[60k and less],"[40, 50]"
10816,16183,00928477,1,0,0,0.0,40.0,66000,78000,0,0,1,0.0,0.0,0,1,0,1,2,5.090909090909091,12053.7037037037,1.2688109161793368,0.0,3660.0,0,2.8655575673051477,1.913604409786522,undergradute,Sacramento,unemployed,"[60k, 100k]","[60k, 100k]","[40, 50]"
10817,1918,00233071,1,0,0,2.0,81.0,82000,87000,0,0,0,0.0,0.0,1,0,0,1,1,10.181818181818182,0.0,0.0,0.0,210.0,1,2.62415446556635,-1.0088762563749458,doctorate_degree,San Francisco,manager,"[60k, 100k]","[60k, 100k]",70+
10818,12137,00873422,1,0,0,0.0,42.0,62000,62000,0,0,1,0.0,0.0,0,0,0,1,1,13.090909090909092,16594.074074074073,1.7467446393762183,0.0,1650.0,1,2.7662930147077636,0.028451530862842134,doctorate_degree,San Francisco,white collar,"[60k, 100k]","[60k, 100k]","[40, 50]"
10819,11262,00857263,0,1,0,1.0,28.0,78000,95000,0,0,1,0.0,0.0,0,1,1,1,3,8.727272727272728,18868.518518518515,1.9861598440545805,29788.04347826087,780.0,0,3.4547599649451772,1.1358840044020513,master_degree,San Francisco,manager,"[60k, 100k]","[60k, 100k]","[18, 30]"
10820,2539,00347765,0,0,1,0.0,43.0,29000,365000,0,0,1,0.0,0.0,0,0,0,0,1,10.90909090909091,16261.85185185185,1.7117738791423,0.0,0.0,1,2.71501403508283,2.059048201442267,high_school,San Francisco,manager,250k,[60k and less],"[40, 50]"
10821,370,00028059,1,1,0,1.0,24.0,70000,133000,0,0,0,1.0,39.0,0,1,0,1,2,10.90909090909091,0.0,0.0,0.0,2250.0,0,2.6885537087903653,-0.747422475729696,high_school,Oakland,manager,"[100k, 150k]","[60k, 100k]","[18, 30]"
10822,6884,00728378,0,1,0,1.0,47.0,76000,212000,0,0,1,0.0,0.0,0,0,0,1,1,5.818181818181818,14677.407407407407,1.544990253411306,0.0,940.0,1,2.763914171445955,0.7822894286167367,master_degree,Redwood,manager,"[200k, 250k]","[60k, 100k]","[40, 50]"
10823,12261,00875426,0,0,1,0.0,87.0,28000,241000,0,0,1,1.0,9.0,0,0,0,1,1,1.4545454545454546,16193.703703703703,1.7046003898635476,0.0,2320.0,1,3.4835418096603368,1.5068212167388944,master_degree,Sonoma,unemployed,"[200k, 250k]",[60k and less],70+
10824,9978,00829119,0,0,0,0.0,32.0,62000,138000,0,0,0,0.0,0.0,1,1,0,1,4,5.090909090909091,0.0,0.0,0.0,3000.0,0,2.7910100630150696,-0.9589401383671752,college,Redwood,manager,"[100k, 150k]","[60k, 100k]","[30, 40]"
10825,5082,00617047,1,1,0,1.0,43.0,65000,84000,1,0,1,0.0,0.0,1,0,0,1,1,5.818181818181818,12147.407407407407,1.2786744639376217,0.0,2750.0,1,2.979739152353775,0.12415488720279139,college,San Francisco,professional,"[60k, 100k]","[60k, 100k]","[40, 50]"
10826,3991,00516580,1,1,0,2.0,27.0,69000,69000,0,1,1,0.0,0.0,1,0,1,1,2,7.2727272727272725,14217.407407407407,1.496569200779727,22646.73913434783,580.0,0,3.4338792475052946,2.286206241196298,undergradute,Berkeley,manager,"[60k, 100k]","[60k, 100k]","[18, 30]"
10827,22979,00996770,0,0,0,0.0,57.0,58000,129000,0,0,0,0.0,0.0,0,0,0,1,1,9.454545454545455,0.0,0.0,0.0,1980.0,1,2.5867387187513007,2.7404895557913935,doctorate_degree,Sacramento,manager,"[100k, 150k]","[60k, 100k]","[50, 60]"
10828,6598,00715034,1,0,0,3.0,77.0,51000,171000,0,0,1,1.0,44.0,1,0,0,1,1,5.090909090909091,18476.666666666664,1.944912280701754,0.0,100.0,1,2.7297600985834607,-1.4373645389248924,college,Oakland,unemployed,"[150k, 200k]","[60k, 100k]",70+
10829,4463,00564282,0,1,0,1.0,40.0,60000,60000,0,0,0,0.0,0.0,0,0,1,1,2,8.727272727272728,0.0,0.0,20739.130438695654,1720.0,0,2.521179939037014,2.022505631289917,high_school,San Francisco,blue collar,"[60k, 100k]","[60k, 100k]","[40, 50]"
10830,1602,00138127,0,0,0,1.0,63.0,58000,203000,0,0,0,0.0,0.0,0,0,0,1,1,8.0,0.0,0.0,0.0,1620.0,1,2.5020629243943895,1.2332461226074778,high_school,San Francisco,unemployed,"[200k, 250k]","[60k, 100k]","[60, 70]"
10831,16159,00928158,1,1,0,3.0,50.0,56000,108000,0,0,0,0.0,0.0,0,0,0,1,1,6.545454545454546,0.0,0.0,0.0,1410.0,1,3.723676340975753,1.1943716627710983,undergradute,San Francisco,professional,"[100k, 150k]","[60k, 100k]","[50, 60]"
10832,17514,00943056,1,0,1,0.0,32.0,37000,77000,0,0,0,1.0,45.0,0,0,0,1,1,7.2727272727272725,0.0,0.0,0.0,1340.0,1,2.763124981011194,0.6754988763477096,college,Oakland,unemployed,"[60k, 100k]",[60k and less],"[30, 40]"
10833,5361,00641386,0,0,0,3.0,52.0,49000,49000,0,0,0,1.0,3.0,1,0,0,1,1,1.4545454545454546,0.0,0.0,0.0,2440.0,1,3.159180409606705,2.9196022474975623,undergradute,San Francisco,white collar,[60k and less],[60k and less],"[50, 60]"
10834,2525,00344942,0,0,0,0.0,43.0,79000,79000,0,1,0,1.0,22.0,1,1,0,1,2,2.181818181818182,0.0,0.0,0.0,1730.0,0,2.9820725789133737,-0.30821374950538394,high_school,San Francisco,professional,"[60k, 100k]","[60k, 100k]","[40, 50]"
10835,6719,00720132,0,1,1,2.0,61.0,69000,113000,0,0,1,0.0,0.0,0,0,0,1,1,8.727272727272728,22608.148148148142,2.37980506822612,0.0,500.0,1,2.692399848886568,0.6391427939790777,undergradute,Sacramento,unemployed,"[100k, 150k]","[60k, 100k]","[60, 70]"
10836,18242,00950794,0,0,0,0.0,76.0,56000,56000,0,0,1,0.0,0.0,1,0,0,1,1,3.6363636363636362,21637.037037037033,2.2775828460038983,0.0,3220.0,1,2.8623312854787675,1.2597437570687369,doctorate_degree,Oakland,manager,"[60k, 100k]","[60k, 100k]",70+
10837,8956,00803026,1,0,0,0.0,63.0,55000,171000,0,0,1,0.0,0.0,1,0,1,1,2,5.090909090909091,18655.55555555555,1.9637426900584791,18293.478256956525,3500.0,0,4.400981907762516,0.43528163394404373,college,San Francisco,manager,"[150k, 200k]","[60k, 100k]","[60, 70]"
10838,11174,00855355,1,0,0,0.0,60.0,39000,242000,0,0,0,0.0,0.0,0,0,0,1,1,9.454545454545455,0.0,0.0,0.0,2860.0,1,2.9286111778992443,1.3492090807001271,college,Berkeley,blue collar,"[200k, 250k]",[60k and less],"[60, 70]"
10839,13556,00895264,1,1,1,4.0,53.0,63000,63000,0,0,1,0.0,0.0,1,1,0,1,2,6.545454545454546,15648.518518518518,1.6472124756335282,0.0,2720.0,0,2.8375112470469053,-1.3330275908087437,master_degree,Redwood,manager,"[60k, 100k]","[60k, 100k]","[50, 60]"
10840,732,00053336,1,0,1,0.0,53.0,91000,91000,0,0,0,0.0,0.0,0,0,0,1,1,7.2727272727272725,0.0,0.0,0.0,700.0,1,3.0243532445596095,1.1750980764571026,undergradute,Berkeley,manager,"[60k, 100k]","[60k, 100k]","[50, 60]"
10841,17173,00939153,1,0,0,0.0,50.0,95000,95000,0,0,1,1.0,45.0,1,0,0,1,1,8.0,19081.481481481478,2.008576998050682,0.0,2810.0,1,2.5580979060769025,1.2103327192811482,master_degree,Oakland,blue collar,"[60k, 100k]","[60k, 100k]","[50, 60]"
10842,7636,00759175,0,0,0,1.0,49.0,74000,148000,0,0,0,0.0,0.0,1,1,1,1,3,8.0,0.0,0.0,20641.30434391305,110.0,0,3.051848237991506,0.4542885727877148,master_degree,Sonoma,blue collar,"[100k, 150k]","[60k, 100k]","[40, 50]"
10843,13058,00887011,0,0,0,0.0,40.0,58000,144000,0,0,0,0.0,0.0,0,0,0,1,1,8.727272727272728,0.0,0.0,0.0,3160.0,1,2.9033089423555483,0.9985044667711221,high_school,Berkeley,unemployed,"[100k, 150k]","[60k, 100k]","[40, 50]"
10844,12107,00872956,0,0,0,0.0,34.0,87000,87000,0,0,0,0.0,0.0,0,0,0,1,1,1.4545454545454546,0.0,0.0,0.0,2350.0,1,2.6852515688229,0.3046621002704183,high_school,Redwood,professional,"[60k, 100k]","[60k, 100k]","[30, 40]"
10845,6144,00690428,1,0,0,0.0,52.0,83000,376000,0,0,1,0.0,0.0,0,0,0,1,1,13.818181818181818,25385.185185185182,2.6721247563352826,0.0,3290.0,1,2.5789427530838713,1.1944705305603553,master_degree,Berkeley,retired,250k,"[60k, 100k]","[50, 60]"
10846,15856,00925306,1,0,1,0.0,77.0,84000,221000,0,0,0,1.0,45.0,1,0,1,1,2,9.454545454545455,0.0,0.0,16043.47826478261,3230.0,0,2.6106290248072956,-1.072106244604569,doctorate_degree,Sonoma,white collar,"[200k, 250k]","[60k, 100k]",70+
10847,15527,00921322,0,0,0,0.0,40.0,30000,30000,0,0,1,0.0,0.0,1,0,0,1,1,10.90909090909091,18553.33333333333,1.9529824561403504,0.0,1620.0,1,2.874622191457911,0.13611311935289683,doctorate_degree,San Francisco,manager,[60k and less],[60k and less],"[40, 50]"
10848,13680,00896713,1,0,1,0.0,34.0,44000,44000,0,0,0,0.0,0.0,0,1,0,1,3,2.909090909090909,0.0,0.0,0.0,1370.0,0,2.544965697682274,2.0228970039860377,high_school,San Francisco,manager,[60k and less],[60k and less],"[30, 40]"
10849,2079,00292860,0,1,0,3.0,64.0,84000,84000,0,1,0,1.0,45.0,0,1,0,1,2,2.909090909090909,0.0,0.0,0.0,510.0,0,2.523312553064303,0.8538269026249008,college,Sacramento,manager,"[60k, 100k]","[60k, 100k]","[60, 70]"
10850,16691,00934328,0,1,1,1.0,64.0,30000,146000,0,1,1,1.0,22.0,1,0,0,1,1,1.4545454545454546,17854.81481481481,1.879454191033138,0.0,1000.0,1,2.6034800982359343,0.09295226541884757,doctorate_degree,San Francisco,retired,"[100k, 150k]",[60k and less],"[60, 70]"
10851,4558,00572828,1,0,0,0.0,55.0,41000,155000,0,0,0,1.0,15.0,1,1,0,1,2,12.363636363636363,0.0,0.0,0.0,1790.0,0,2.7428410467231035,-1.3748580871611005,high_school,Oakland,white collar,"[150k, 200k]",[60k and less],"[50, 60]"
10852,3253,00438899,0,0,1,0.0,75.0,52000,194000,0,0,0,0.0,0.0,1,1,0,1,2,10.90909090909091,0.0,0.0,0.0,1840.0,0,2.567845857501621,1.1855930280974238,college,San Francisco,manager,"[150k, 200k]","[60k, 100k]",70+
10853,16171,00928221,1,0,0,0.0,59.0,63000,194000,0,0,1,0.0,0.0,0,1,1,1,3,5.818181818181818,19814.07407407407,2.0856920077972703,30375.000000000004,1280.0,0,2.7399416386908833,-1.6644729568968493,undergradute,San Francisco,professional,"[150k, 200k]","[60k, 100k]","[50, 60]"
10854,4096,00526692,1,0,0,0.0,49.0,79000,214000,0,1,1,0.0,0.0,1,0,1,1,2,7.2727272727272725,9361.85185185185,0.9854580896686158,28809.782612608702,1720.0,0,2.647947670040632,0.38162262082301335,college,Sacramento,manager,"[200k, 250k]","[60k, 100k]","[40, 50]"
10855,15056,00915599,0,1,1,3.0,45.0,74000,185000,0,0,0,0.0,0.0,0,0,0,1,1,6.545454545454546,0.0,0.0,0.0,1000.0,1,2.607176889049578,1.973016401206582,doctorate_degree,Redwood,manager,"[150k, 200k]","[60k, 100k]","[40, 50]"
10856,4734,00586711,0,1,0,3.0,31.0,73000,161000,0,0,0,1.0,3.0,1,0,0,1,1,7.2727272727272725,0.0,0.0,0.0,1700.0,1,2.6469409153489716,0.9697718955685164,high_school,Redwood,manager,"[150k, 200k]","[60k, 100k]","[30, 40]"
10857,79,00008110,0,1,0,2.0,49.0,93000,93000,0,0,0,1.0,45.0,0,1,0,1,2,4.363636363636364,0.0,0.0,0.0,1780.0,0,2.4475588698565764,1.3231093091261,high_school,San Francisco,white collar,"[60k, 100k]","[60k, 100k]","[40, 50]"
10858,16536,00932851,0,0,1,0.0,71.0,49000,153000,0,1,1,0.0,0.0,0,0,0,1,1,8.0,12692.592592592591,1.3360623781676413,0.0,1080.0,1,3.0566861990618275,0.8201040678099764,doctorate_degree,San Francisco,retired,"[150k, 200k]",[60k and less],70+
10859,20787,00974950,0,0,0,0.0,53.0,62000,62000,0,1,1,0.0,0.0,0,0,0,1,1,8.727272727272728,19030.370370370365,2.0031968810916174,0.0,340.0,1,3.211439900707224,-1.9566096018341166,high_school,Redwood,unemployed,"[60k, 100k]","[60k, 100k]","[50, 60]"
10860,20518,00972691,1,0,0,0.0,55.0,31000,240000,1,1,1,1.0,45.0,0,0,0,1,1,9.454545454545455,13757.407407407407,1.4481481481481482,0.0,1780.0,1,2.8723770526537264,1.1433569298702642,high_school,Sacramento,unemployed,"[200k, 250k]",[60k and less],"[50, 60]"
10861,4885,00599382,1,0,0,1.0,51.0,51000,261000,0,1,1,0.0,0.0,1,1,1,1,3,0.7272727272727273,22795.55555555555,2.3995321637426894,25336.956517826093,2830.0,0,3.8627317704436255,-0.35029775195671875,college,Berkeley,blue collar,250k,"[60k, 100k]","[50, 60]"
10862,16871,00936245,0,1,0,3.0,64.0,53000,145000,0,0,1,1.0,21.0,0,0,0,1,1,0.7272727272727273,15145.925925925925,1.594307992202729,0.0,2010.0,1,2.541535927012555,-2.0460256504202827,doctorate_degree,Sacramento,manager,"[100k, 150k]","[60k, 100k]","[60, 70]"
10863,15282,00918555,1,0,0,2.0,48.0,63000,203000,0,0,1,1.0,38.0,0,1,0,1,2,13.818181818181818,18187.037037037033,1.9144249512670561,0.0,1160.0,0,3.226975090245268,1.7751415723721093,high_school,San Francisco,unemployed,"[200k, 250k]","[60k, 100k]","[40, 50]"
10864,18857,00956649,1,1,0,3.0,45.0,22000,60000,0,1,0,0.0,0.0,1,0,0,1,1,5.818181818181818,0.0,0.0,0.0,1490.0,1,2.5793651043786565,-0.09604391938525281,high_school,San Francisco,professional,"[60k, 100k]",[60k and less],"[40, 50]"
10865,10728,00845873,1,0,0,2.0,26.0,54000,101000,0,1,0,0.0,0.0,1,0,0,1,1,5.818181818181818,0.0,0.0,0.0,1960.0,1,2.900941205428401,0.455878911103765,high_school,San Francisco,manager,"[100k, 150k]","[60k, 100k]","[18, 30]"
10866,14718,00910620,0,0,0,0.0,68.0,59000,143000,1,0,0,0.0,0.0,1,1,0,1,2,6.545454545454546,0.0,0.0,0.0,150.0,0,2.6697670266909794,-2.2261940033093675,college,Berkeley,white collar,"[100k, 150k]","[60k, 100k]","[60, 70]"
10867,3477,00463357,0,0,1,0.0,34.0,64000,105000,0,0,0,0.0,0.0,1,1,0,0,1,6.545454545454546,0.0,0.0,0.0,0.0,1,3.01810755798561,1.3738244197997473,doctorate_degree,San Francisco,blue collar,"[100k, 150k]","[60k, 100k]","[30, 40]"
10868,492,00037938,1,0,0,0.0,61.0,24000,114000,0,0,1,1.0,43.0,1,1,0,1,2,2.909090909090909,19567.037037037033,2.059688109161793,0.0,2250.0,0,2.9105706986702446,1.1290347494614055,high_school,Sonoma,manager,"[100k, 150k]",[60k and less],"[60, 70]"
10869,15001,00914925,1,0,0,0.0,50.0,96000,173000,0,0,0,0.0,0.0,0,0,0,1,1,8.727272727272728,0.0,0.0,0.0,2480.0,1,2.487404822930927,-0.4336596298707598,high_school,San Francisco,blue collar,"[150k, 200k]","[60k, 100k]","[50, 60]"
